9/10/2025;GALAPAGOS;SAN CRISTOBAL;200150;PUERTO BAQUERIZO MORENO Y CAPI*;Servicio Militar;Otros control de embarcaciones marítimas;1;50;1; ;300;4;1;1;1;2;200;2;3
1/10/2025;ESMERALDAS;QUININDE;080450;ROSA ZÁRATE (QUININDÉ);Seguridad Ciudadana;Ficha de datos operativo;;;;;;;1;1;1;1;100;2;2
4/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Seguridad Ciudadana;Recuperación de animales silvestres;1;69;1; ;253;3;1;1;2;2;60;2;3
10/10/2025;GUAYAS;SAN JACINTO DE YAGUACHI;092055;YAGUACHI VIEJO (CONE);Seguridad Ciudadana;Custodia policial en lugares de riesgo temporal;;;;;;;1;1;2;3;100;2;3
14/10/2025;PICHINCHA;QUITO;170176;PÍNTAG;Seguridad Ciudadana;Presencia policial;2;72; ; ; ;1;1;3;2;3;80;3;3
19/10/2025;COTOPAXI;LATACUNGA;050153;GUAITACAMA (GUAYTACAMA);Seguridad Ciudadana;Ficha de datos operativo;;;;;;;1;1;2;1;100;2;2
17/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
26/10/2025;PICHINCHA;QUITO;170184;TUMBACO;Seguridad Ciudadana;Presencia policial;1;72;1; ;425;5;1;1;1;1;300;2;2
19/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos operativo;;;;;;;1;1;1;1;280;2;2
24/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Desaparición de persona;1;45;1; ;524;5;1;1;1;1;220;2;3
25/10/2025;SANTA ELENA;LA LIBERTAD;240250;LA LIBERTAD;Seguridad Ciudadana;Abuso sexual;2;51; ;1;85;3;1;3;2;2;80;2;2
25/10/2025;LOS RIOS;BABAHOYO;120150;BABAHOYO Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Otros;1;88;1; ;954;3;1;1;1;1;200;2;2
31/10/2025;GUAYAS;DAULE;090650;DAULE;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;150;3;3
23/10/2025;MANABI;BOLIVAR;130250;CALCETA;Seguridad Ciudadana;Presencia policial;1;68; ; ;470;3;1;3;2;1;110;2;1
25/10/2025;PICHINCHA;QUITO;170170;NAYÓN;Servicios Municipales;Mantenimiento en vías y espacios públicos;;;;;;;;;;;;;
3/10/2025;CAÑAR;AZOGUES;030150;AZOGUES Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio privado;;;;;;;1;1;1;1;250;2;2
11/10/2025;SUCUMBIOS;SHUSHUFINDI;210450;SHUSHUFINDI;Seguridad Ciudadana;Abuso sexual;2;60;1; ;1093;5;1;1;1;1;200;2;3
5/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Caída;;;;;;;1;1;1;1;280;2;2
13/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
18/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Registro de personas y/o vehículos con actitud sospechosa;1;45;1; ;524;5;1;1;1;1;220;2;3
11/10/2025;PICHINCHA;QUITO;170163;GUAYLLABAMBA;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;43;1; ;81;5;1;1;1;1;100;2;3
24/10/2025;ESMERALDAS;ESMERALDAS;080150;ESMERALDAS Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;1;1;50;3;2
16/10/2025;GUAYAS;LOMAS DE SARGENTILLO;092450;LOMAS DE SARGENTILLO;Gestión Sanitaria;Problemas en el embarazo;;;;;;;;;;;;;
20/10/2025;PASTAZA;PASTAZA;160150;PUYO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;2;56;1; ;657;3;1;1;3;2;200;2;3
27/10/2025;EL ORO;PASAJE;070950;PASAJE;Gestión Sanitaria;Mal estado general;;;;;;;1;1;1;1;150;2;3
7/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Ficha de datos operativo;1;36;1; ;133;3;1;1;2;2;60;1;2
25/10/2025;NAPO;TENA;150156;PUERTO NAPO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;58;1; ;300;5;1;1;3;2;50;2;2
17/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;26;1; ;167;4;1;3;2;2;80;3;2
9/10/2025;LOJA;CELICA;110450;CELICA;Gestión Sanitaria;Problemas digestivos;;;;;;;;;;;;;
24/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Eventos clínicos;;;;;;;1;1;1;1;280;2;2
4/10/2025;TUNGURAHUA;AMBATO;180166;TOTORAS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;49;1; ;238;3;1;1;2;2;80;3;2
24/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Muerte natural;1;45;1; ;524;5;1;1;1;1;220;2;3
12/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;36;1; ;133;3;1;1;2;2;60;1;2
25/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
7/10/2025;PICHINCHA;QUITO;170183;TABABELA;Seguridad Ciudadana;Boleta de captura;;;;;;;;;;;;;
20/10/2025;PICHINCHA;RUMIÑAHUI;170550;SANGOLQUI;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;1;55;1; ;933;5;1;1;1;1;350;2;2
10/10/2025;LOJA;LOJA;110150;LOJA Y CAPITAL PROVINCIAL;Gestión Sanitaria;Cefalea - dolor de cabeza;1;54;1; ;135;3;1;3;3;3;80;2;3
23/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Tenencia ilícita de sustancias sujetas a fiscalización;1;45;1; ;524;5;1;1;1;1;220;2;3
10/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
25/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;500;3;1
29/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Servicios;;;;;;;1;1;1;1;280;2;2
12/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Presencia policial;;;;;;;1;3;1;2;100;2;2
24/10/2025;COTOPAXI;SIGCHOS;050750;SIGCHOS;Seguridad Ciudadana;Ficha de datos operativo;;;;;;;;;;;;;
31/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Gestión Sanitaria;Mal estado general;1;26;1; ;167;4;1;3;2;2;80;3;2
5/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;1;36;1; ;133;3;1;1;2;2;60;1;2
15/10/2025;GUAYAS;DURAN;090750;ELOY ALFARO (DURÁN);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;100;2;3
28/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos información;;;;;;;1;1;1;1;280;2;2
27/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Robo a unidades educativas;2;43;1; ;670;3;1;1;1;1;200;2;2
19/10/2025;PICHINCHA;QUITO;170156;CONOCOTO;Gestión Sanitaria;Problemas digestivos;2;53;1; ;1040;5;1;2;1;1;300;2;2
22/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;1;2;100;2;2
22/10/2025;CHIMBORAZO;RIOBAMBA;060161;SAN LUIS;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;;;;;;;1;1;2;2;80;2;2
4/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;;;;;;;1;1;1;1;500;3;1
24/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;1;2;100;2;2
20/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Resguardo policial;1;45;1; ;524;5;1;1;1;1;220;2;3
16/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;500;3;1
14/10/2025;PICHINCHA;RUMIÑAHUI;170550;SANGOLQUI;Seguridad Ciudadana;Presencia policial;1;55;1; ;933;5;1;1;1;1;350;2;2
27/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Denuncias / campañas;1;26;1; ;167;4;1;3;2;2;80;3;2
16/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
13/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión de Siniestros;Inundación;1;45;1; ;524;5;1;1;1;1;220;2;3
19/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;26;1; ;167;4;1;3;2;2;80;3;2
17/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Gestión Sanitaria;Trastornos metabólicos;2;43;1; ;670;3;1;1;1;1;200;2;2
3/10/2025;MANABI;MONTECRISTI;130950;MONTECRISTI;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;56;1; ;512;4;1;3;1;2;200;2;2
31/10/2025;ORELLANA;ORELLANA;220150;PUERTO FRANCISCO DE ORELLANA (EL COCA),CABECERA C*;Seguridad Ciudadana;Presencia policial;1;30;1; ;747;5;1;3;2;2;150;2;1
13/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
4/10/2025;ZAMORA CHINCHIPE;CHINCHIPE;190250;ZUMBA;Servicio Militar;Control hidrocarburos;1;35;1; ;228;3;1;1;2;2;200;2;3
29/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Tránsito y Movilidad;Otros;2;43;1; ;670;3;1;1;1;1;200;2;2
19/10/2025;SUCUMBIOS;LAGO AGRIO;210150;NUEVA LOJA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio privado;1;41;1; ;7000;5;1;1;1;1;140;2;3
24/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
13/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Ruidos molestosos;1;45;1; ;524;5;1;1;1;1;220;2;3
24/10/2025;SUCUMBIOS;SHUSHUFINDI;210451;LIMONCOCHA;Gestión Sanitaria;Transporte secundario;1;64;1; ;111;3;1;4;2;2;50;3;3
9/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;100;3;2
22/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;2;180;2;2
17/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Tránsito y Movilidad;Denuncias / campañas;;;;;;;1;3;1;2;100;2;2
18/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Vehículo mal estacionado;;;;;;;1;1;1;2;180;2;2
13/10/2025;SANTA ELENA;LA LIBERTAD;240250;LA LIBERTAD;Gestión Sanitaria;Traumatismos / lesiones / caídas;2;51; ;1;85;3;1;3;2;2;80;2;2
18/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio público;1;26;1; ;167;4;1;3;2;2;80;3;2
24/10/2025;SUCUMBIOS;SHUSHUFINDI;210455;SIETE DE JULIO;Seguridad Ciudadana;Ficha de datos operativo;1;57;1; ;248;4;1;1;2;2;50;2;2
17/10/2025;EL ORO;SANTA ROSA;071250;SANTA ROSA;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;1;150;2;3
17/10/2025;TUNGURAHUA;AMBATO;180150;AMBATO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;49;1; ;300;5;1;1;1;1;250;2;2
28/10/2025;LOJA;ZAPOTILLO;111350;ZAPOTILLO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;62;1; ;275;4;1;1;3;3;100;3;2
4/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Libadores;1;45;1; ;524;5;1;1;1;1;220;2;3
19/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Robo;1;45;1; ;524;5;1;1;1;1;220;2;3
20/10/2025;GUAYAS;DURAN;090750;ELOY ALFARO (DURÁN);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;100;2;3
1/10/2025;TUNGURAHUA;AMBATO;180150;AMBATO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos información;2;49;1; ;300;5;1;1;1;1;250;2;2
24/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Servicios Municipales;Alerta / seguridad;;;;;;;1;3;1;2;100;2;2
22/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
11/10/2025;LOJA;MACARA;110850;MACARÁ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;62;1; ;253;3;1;3;2;2;150;3;2
2/10/2025;MORONA SANTIAGO;MORONA;140150;MACAS Y CAPITAL PROVINCIAL;Servicios Municipales;Obstrucción de espacios públicos;1;84;1; ;160;3;1;1;2;2;150;2;2
11/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;36;1; ;133;3;1;1;2;2;60;1;2
10/10/2025;MANABI;ROCAFUERTE;131250;ROCAFUERTE;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
20/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar física;;;;;;;1;3;1;2;100;2;2
3/10/2025;GUAYAS;DURAN;090750;ELOY ALFARO (DURÁN);Seguridad Ciudadana;Ficha de datos información;;;;;;;1;1;1;1;100;2;3
7/10/2025;MANABI;CHONE;130350;CHONE;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
13/10/2025;GUAYAS;NOBOL;092550;NARCISA DE JESÚS (NOBOL);Tránsito y Movilidad;Procedimientos;;;;;;;1;1;1;1;250;2;3
16/10/2025;GALAPAGOS;SANTA CRUZ;200352;SANTA ROSA (INCLUYE LA ISLA BALTRA);Servicio Militar;Otros control de armas municiones y explosivos;1;35;1; ;327;4;1;3;2;2;250;2;2
6/10/2025;EL ORO;PIÑAS;071050;PIÑAS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;3;1;300;2;1
8/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Escándalo en espacio público;1;45;1; ;524;5;1;1;1;1;220;2;3
2/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;43;1; ;670;3;1;1;1;1;200;2;2
14/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Sonidos de alarma;;;;;;;1;1;1;1;280;2;2
25/10/2025;ORELLANA;LA JOYA DE LOS SACHAS;220350;LA JOYA DE LOS SACHAS;Gestión Sanitaria;Problemas respiratorios / dificultad respiratoria;1;65;1; ;759;3;1;1;2;1;80;2;2
3/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
2/10/2025;LOJA;LOJA;110150;LOJA Y CAPITAL PROVINCIAL;Gestión Sanitaria;Convulsión / epilepsia;1;54;1; ;135;3;1;3;3;3;80;2;3
8/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;43;1; ;670;3;1;1;1;1;200;2;2
20/10/2025;EL ORO;SANTA ROSA;071250;SANTA ROSA;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;1;150;2;3
6/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
27/10/2025;MORONA SANTIAGO;PABLO SEXTO;141150;PABLO SEXTO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
29/10/2025;CARCHI;TULCAN;040150;TULCÁN Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Pérdida de carril con heridos;;;;;;;1;3;3;2;30;2;2
2/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Escándalo en espacio privado;1;45;1; ;524;5;1;1;1;1;220;2;3
11/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
30/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Colisión y/o choque;;;;;;;1;1;1;1;280;2;2
22/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Abuso sexual;1;45;1; ;524;5;1;1;1;1;220;2;3
4/10/2025;SANTA ELENA;LA LIBERTAD;240250;LA LIBERTAD;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;51; ;1;85;3;1;3;2;2;80;2;2
28/10/2025;CARCHI;TULCAN;040150;TULCÁN Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;3;2;30;2;2
9/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
30/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Tránsito y Movilidad;Procedimientos;1;45;1; ;524;5;1;1;1;1;220;2;3
13/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
12/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;500;3;1
7/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;2;43;1; ;670;3;1;1;1;1;200;2;2
21/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Orden de incautación/embargo;1;36;1; ;133;3;1;1;2;2;60;1;2
7/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
25/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Choque por alcance;;;;;;;1;1;2;2;100;3;2
14/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
22/10/2025;EL ORO;PASAJE;070951;BUENAVISTA;Tránsito y Movilidad;Procedimientos;;;;;;;;;;;;;
17/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
13/10/2025;LOS RIOS;BUENA FE;121050;SAN JACINTO DE BUENA FÉ;Seguridad Ciudadana;Presencia policial;2;36;1; ;922;5;1;1;1;1;100;2;2
5/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
24/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión Sanitaria;Heridas / Lesiones múltiples;1;45;1; ;524;5;1;1;1;1;220;2;3
26/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Presencia policial;1;45;1; ;524;5;1;1;1;1;220;2;3
2/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
17/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
24/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
23/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Boleta de citación;;;;;;;1;1;2;2;100;3;2
18/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
9/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Procedimientos;;;;;;;1;1;1;1;280;2;2
13/10/2025;SUCUMBIOS;SHUSHUFINDI;210453;SAN ROQUE (CAB. EN SAN VICENTE);Gestión Sanitaria;Intoxicaciones / envenenamiento;1;59;1; ;93;4;1;4;1;2;100;3;2
31/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Congestión vehicular;;;;;;;1;1;1;1;280;2;2
1/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
14/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Gestión Sanitaria;Consulta médica;1;69;1; ;253;3;1;1;2;2;60;2;3
8/10/2025;MANABI;SAN VICENTE;132251;CANOA;Gestión Sanitaria;Intoxicaciones / envenenamiento;;;;;;;;;;;;;
15/10/2025;COTOPAXI;LA MANA;050250;LA MANÁ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;2;2;120;2;2
25/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
30/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;1;45;1; ;524;5;1;1;1;1;220;2;3
27/10/2025;MANABI;MANTA;130850;MANTA;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;1;35;1; ;65;1;1;1;1;1;100;2;3
14/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión Sanitaria;Mal estado general;1;45;1; ;524;5;1;1;1;1;220;2;3
17/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Tránsito y Movilidad;Servicios;1;45;1; ;524;5;1;1;1;1;220;2;3
31/10/2025;GUAYAS;GUAYAQUIL;090156;POSORJA;Seguridad Ciudadana;Tenencia ilícita de sustancias sujetas a fiscalización;;;;;;;;;;;;;
16/10/2025;AZUAY;CUENCA;010170;VALLE;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
9/10/2025;LOS RIOS;BABAHOYO;120150;BABAHOYO Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Accidente de tránsito sin heridos;1;88;1; ;954;3;1;1;1;1;200;2;2
2/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Vehículo mal estacionado;;;;;;;1;1;1;1;280;2;2
11/10/2025;ESMERALDAS;QUININDE;080450;ROSA ZÁRATE (QUININDÉ);Servicio Militar;Control de oleoductos;;;;;;;1;1;1;1;100;2;2
13/10/2025;MORONA SANTIAGO;GUALAQUIZA;140253;BOMBOIZA;Tránsito y Movilidad;Accidente de tránsito con heridos;1;65;1; ;95;3;1;3;2;2;50;2;2
26/10/2025;MANABI;MANTA;130850;MANTA;Servicio Militar;Otros apoyo a PPNN;1;35;1; ;65;1;1;1;1;1;100;2;3
